p1_rtt,p1_cwnd,p1_inf,p2_rtt,p2_cwnd,p2_inf,GoodputImproved,Goodput,selected path,reward
120.717,588.38,461667,74.524,65.7,0,No,5425360,0,-1
120.717,588.38,461667,74.524,65.7,0,No,5425360,0,-1
74.524,65.7,0,86.724,588.38,460288,Yes,5426820,0,1
86.701,588.38,457588,74.524,65.7,0,No,5426820,1,-1
86.701,588.38,457588,74.524,65.7,0,No,5426820,1,-1
86.701,588.38,457588,74.524,65.7,1350,Yes,5428280,1,1
86.701,588.38,457588,74.524,65.7,2700,Yes,5429740,0,1
86.701,588.38,458938,74.524,65.7,2700,Yes,5431200,1,1
86.701,588.38,458938,74.524,65.7,4050,Yes,5432660,0,1
74.524,65.7,4050,86.701,588.38,460288,Yes,5434120,1,1
86.701,588.38,461638,74.524,65.7,4050,Yes,5435580,0,1
86.701,588.38,462988,74.524,65.7,4050,Yes,5437040,1,1
86.701,588.38,462988,74.524,65.7,5400,Yes,5438500,0,1
86.701,588.38,464338,74.524,65.7,5400,Yes,5439960,1,1
86.701,588.38,464338,74.524,65.7,6750,Yes,5441420,0,1
86.701,588.38,465688,74.524,65.7,6750,Yes,5442880,1,1
86.701,588.38,465688,74.524,65.7,8100,Yes,5444340,0,1
86.701,588.38,467038,74.524,65.7,8100,Yes,5445800,1,1
86.701,588.38,467038,74.524,65.7,9450,Yes,5447260,0,1
86.701,588.38,468388,74.524,65.7,9450,Yes,5448720,1,1
86.701,588.38,468388,74.524,65.7,10800,Yes,5450180,0,1
86.701,588.38,469738,74.524,65.7,10800,Yes,5451640,1,1
74.524,65.7,12150,86.701,588.38,469738,Yes,5453100,0,1
86.701,588.38,469738,74.524,65.7,13500,Yes,5454560,1,1
86.701,588.38,469738,74.524,65.7,14850,Yes,5456020,0,1
86.701,588.38,471088,74.524,65.7,14850,Yes,5457480,1,1
74.524,65.7,16200,86.701,588.38,471088,Yes,5458940,0,1
86.701,588.38,471088,74.524,65.7,17550,Yes,5460400,1,1
74.524,65.7,18900,86.701,588.38,471088,Yes,5461860,0,1
86.701,588.38,471088,74.524,65.7,20250,Yes,5463320,1,1
86.701,588.38,471088,74.524,65.7,21600,Yes,5464780,0,1
74.524,65.7,21600,86.701,588.38,472438,Yes,5466240,1,1
86.701,588.38,473788,74.524,65.7,21600,Yes,5467700,0,1
86.701,588.38,475138,74.524,65.7,21600,Yes,5469160,1,1
86.701,588.38,475138,74.524,65.7,22950,Yes,5470620,0,1
86.701,588.38,476488,74.524,65.7,22950,Yes,5472080,1,1
86.701,588.38,476488,74.524,65.7,24300,Yes,5473540,0,1
86.701,588.38,477838,74.524,65.7,24300,Yes,5475000,1,1
86.701,588.38,477838,74.524,65.7,25650,Yes,5476460,0,1
86.701,588.38,479188,74.524,65.7,25650,Yes,5477920,1,1
86.701,588.38,479188,74.524,65.7,27000,Yes,5479380,0,1
86.701,588.38,480538,74.524,65.7,27000,Yes,5480840,1,1
86.701,588.38,480538,74.524,65.7,28350,Yes,5482300,0,1
86.701,588.38,481888,74.524,65.7,28350,Yes,5483760,1,1
86.701,588.38,481888,74.524,65.7,29700,Yes,5485220,0,1
86.701,588.38,483238,74.524,65.7,29700,Yes,5486680,1,1
86.701,588.38,483238,74.524,65.7,31050,Yes,5488140,0,1
86.701,588.38,484588,74.524,65.7,31050,Yes,5489600,1,1
74.524,65.7,32400,86.701,588.38,484588,Yes,5491060,0,1
86.701,588.38,484588,74.524,65.7,33750,Yes,5492520,1,1
86.701,588.38,484588,74.524,65.7,35100,Yes,5493980,0,1
86.701,588.38,485938,74.524,65.7,35100,Yes,5495440,1,1
86.701,588.38,485938,74.524,65.7,36450,Yes,5496900,0,1
86.701,588.38,487288,74.524,65.7,36450,Yes,5498360,1,1
86.701,588.38,487288,74.524,65.7,37800,Yes,5499820,0,1
86.701,588.38,488638,74.524,65.7,37800,Yes,5501280,1,1
86.701,588.38,488638,74.524,65.7,39150,Yes,5502740,0,1
86.701,588.38,489988,74.524,65.7,39150,Yes,5504200,1,1
86.701,588.38,489988,74.524,65.7,40500,Yes,5505660,0,1
86.701,588.38,491338,74.524,65.7,40500,Yes,5507120,1,1
86.701,588.38,491338,74.524,65.7,41850,Yes,5508580,0,1
86.701,588.38,492688,74.524,65.7,41850,Yes,5510040,1,1
86.701,588.38,492688,74.524,65.7,43200,Yes,5511500,0,1
86.701,588.38,494038,74.524,65.7,43200,Yes,5512960,1,1
86.701,588.38,494038,74.524,65.7,44550,Yes,5514420,0,1
86.701,588.38,495388,74.524,65.7,44550,Yes,5515880,1,1
74.524,65.7,45900,86.701,588.38,495388,Yes,5517340,0,1
86.701,588.38,495388,74.524,65.7,47250,Yes,5518800,1,1
86.701,588.38,495388,74.524,65.7,48600,Yes,5520260,0,1
86.701,588.38,496738,74.524,65.7,48600,Yes,5521720,1,1
86.701,588.38,496738,74.524,65.7,49950,Yes,5523180,0,1
86.701,588.38,498088,74.524,65.7,49950,Yes,5524640,1,1
86.701,588.38,498088,74.524,65.7,51300,Yes,5526100,0,1
86.701,588.38,499438,74.524,65.7,51300,Yes,5527560,1,1
86.701,588.38,499438,74.524,65.7,52650,Yes,5529020,0,1
86.701,588.38,500788,74.524,65.7,52650,Yes,5530480,1,1
86.701,588.38,500788,74.524,65.7,54000,Yes,5531940,0,1
86.701,588.38,502138,74.524,65.7,54000,Yes,5533400,1,1
86.701,588.38,502138,74.524,65.7,55350,Yes,5534860,0,1
86.701,588.38,503488,74.524,65.7,55350,Yes,5536320,1,1
74.524,65.7,56700,86.701,588.38,503488,Yes,5537780,0,1
74.524,65.7,58050,86.701,588.38,503488,Yes,5539240,1,1
86.701,588.38,504838,74.524,65.7,58050,Yes,5540700,0,1
86.701,588.38,506188,74.524,65.7,58050,Yes,5542160,1,1
86.701,588.38,506188,74.524,65.7,59400,Yes,5543620,0,1
86.701,588.38,507538,74.524,65.7,59400,Yes,5545080,1,1
74.524,65.7,60750,86.701,588.38,507538,Yes,5546540,0,1
86.701,588.38,507538,74.524,65.7,62100,Yes,5548000,1,1
86.701,588.38,507538,74.524,65.7,63450,Yes,5549460,0,1
86.701,588.38,508888,74.524,65.7,63450,Yes,5550920,1,1
86.701,588.38,508888,74.524,65.7,64800,Yes,5552380,0,1
86.701,588.38,510238,74.524,65.7,64800,Yes,5553840,1,1
120.867,588.38,483105,74.203,65.7,64800,Yes,5961180,0,1
120.867,588.38,483105,74.227,65.7,62100,No,5961180,1,-1
120.872,588.38,480405,74.227,65.7,62100,No,5961180,1,-1
120.872,588.38,480405,74.169,65.7,59400,No,5961180,1,-1
120.819,588.38,477705,74.169,65.7,59400,No,5961180,1,-1
120.819,588.38,477705,74.2,65.7,56700,No,5961180,1,-1
120.819,588.38,477705,74.193,65.7,54000,No,5961180,1,-1
120.819,588.38,477705,74.328,65.7,51300,No,5961180,1,-1
74.328,65.7,51300,120.762,588.38,475005,No,5961180,1,-1
74.343,65.7,48600,120.762,588.38,475005,No,5961180,1,-1
120.762,588.38,475005,74.45,65.7,45900,No,5961180,1,-1
120.808,588.38,472305,74.45,65.7,45900,No,5961180,1,-1
120.808,588.38,472305,74.396,65.7,43200,No,5961180,1,-1
120.808,588.38,472305,74.348,65.7,40500,No,5961180,1,-1
120.748,588.38,469605,74.348,65.7,40500,No,5961180,1,-1
120.748,588.38,469605,74.382,65.7,37800,No,5961180,1,-1
120.748,588.38,469605,74.313,65.7,35100,No,5961180,1,-1
120.748,588.38,469605,74.355,65.7,32400,No,5961180,1,-1
120.819,588.38,466905,74.355,65.7,32400,No,5961180,1,-1
120.819,588.38,466905,74.355,65.7,32400,No,5961180,1,-1
120.819,588.38,466905,74.415,65.7,29700,Yes,5962640,1,1
120.819,588.38,466905,74.42,65.7,27000,No,5962640,0,-1
120.766,588.38,464205,74.42,65.7,27000,No,5962640,0,-1
120.766,588.38,464205,74.4,65.7,24300,No,5962640,0,-1
120.766,588.38,464205,74.333,65.7,21600,No,5962640,0,-1
120.784,588.38,461505,74.333,65.7,21600,No,5962640,0,-1
120.784,588.38,461505,74.369,65.7,18900,No,5962640,0,-1
120.784,588.38,461505,74.431,65.7,16200,No,5962640,0,-1
74.431,65.7,16200,120.784,588.38,461505,No,5962640,0,-1
120.784,588.38,461505,74.437,65.7,13500,No,5962640,0,-1
120.642,588.38,458805,74.437,65.7,13500,No,5962640,0,-1
120.642,588.38,458805,74.456,65.7,10800,No,5962640,0,-1
120.642,588.38,458805,74.501,65.7,8100,No,5962640,0,-1
120.755,588.38,456105,74.501,65.7,8100,No,5962640,0,-1
74.397,65.7,5400,120.755,588.38,456105,No,5962640,0,-1
120.755,588.38,456105,74.507,65.7,2700,No,5962640,0,-1
74.507,65.7,2700,120.776,588.38,453405,No,5962640,0,-1
120.776,588.38,453405,74.527,65.7,0,No,5962640,0,-1
120.767,588.38,450705,74.527,65.7,0,No,5962640,0,-1
120.809,588.38,448005,74.527,65.7,0,No,5962640,0,-1
120.706,588.38,445305,74.527,65.7,0,No,5962640,0,-1
120.743,588.38,442605,74.527,65.7,0,No,5962640,0,-1
120.755,588.38,439905,74.527,65.7,0,No,5962640,0,-1
120.743,588.38,437205,74.527,65.7,0,No,5962640,0,-1
120.705,588.38,434505,74.527,65.7,0,No,5962640,0,-1
120.643,588.38,431805,74.527,65.7,0,No,5962640,0,-1
120.728,588.38,429105,74.527,65.7,0,No,5962640,0,-1
120.786,588.38,426405,74.527,65.7,0,No,5962640,0,-1
120.762,588.38,423705,74.527,65.7,0,No,5962640,0,-1
120.762,588.38,423705,74.527,65.7,0,No,5962640,0,-1
120.762,588.38,423705,74.527,65.7,0,No,5962640,0,-1
120.761,588.38,421005,74.527,65.7,0,Yes,5964100,0,1
120.936,588.38,419753,74.527,65.7,0,No,5964100,1,-1
120.936,588.38,419753,74.527,65.7,0,No,5964100,1,-1
85.736,588.38,418367,74.527,65.7,0,No,5964100,1,-1
74.527,65.7,0,86.012,588.38,415667,No,5964100,1,-1
86.312,588.38,412967,74.527,65.7,0,No,5964100,1,-1
86.604,588.38,410267,74.527,65.7,0,No,5964100,1,-1
86.604,588.38,410267,74.527,65.7,0,No,5964100,1,-1
74.527,65.7,1350,86.604,588.38,410267,Yes,5965560,1,1
74.527,65.7,1350,86.604,588.38,411617,Yes,5967020,0,1
86.604,588.38,411617,74.527,65.7,2700,Yes,5968480,1,1
86.604,588.38,411617,74.527,65.7,4050,Yes,5969940,0,1
86.604,588.38,412967,74.527,65.7,4050,Yes,5971400,1,1
86.604,588.38,412967,74.527,65.7,5400,Yes,5972860,0,1
86.604,588.38,414317,74.527,65.7,5400,Yes,5974320,1,1
86.604,588.38,414317,74.527,65.7,6750,Yes,5975780,0,1
74.527,65.7,6750,86.604,588.38,415667,Yes,5977240,1,1
86.604,588.38,417017,74.527,65.7,6750,Yes,5978700,0,1
86.604,588.38,418367,74.527,65.7,6750,Yes,5980160,1,1
86.604,588.38,418367,74.527,65.7,8100,Yes,5981620,0,1
86.604,588.38,419717,74.527,65.7,8100,Yes,5983080,1,1
86.604,588.38,419717,74.527,65.7,9450,Yes,5984540,0,1
86.604,588.38,421067,74.527,65.7,9450,Yes,5986000,1,1
86.604,588.38,421067,74.527,65.7,10800,Yes,5987460,0,1
74.527,65.7,10800,86.604,588.38,422417,Yes,5988920,1,1
86.604,588.38,423767,74.527,65.7,10800,Yes,5990380,0,1
86.604,588.38,425117,74.527,65.7,10800,Yes,5991840,1,1
86.604,588.38,425117,74.527,65.7,12150,Yes,5993300,0,1
86.604,588.38,426467,74.527,65.7,12150,Yes,5994760,1,1
86.604,588.38,426467,74.527,65.7,13500,Yes,5996220,0,1
74.527,65.7,13500,86.604,588.38,427817,Yes,5997680,1,1
86.604,588.38,429167,74.527,65.7,13500,Yes,5999140,0,1
86.604,588.38,430517,74.527,65.7,13500,Yes,6000600,1,1
74.527,65.7,14850,86.604,588.38,430517,Yes,6002060,0,1
86.604,588.38,430517,74.527,65.7,16200,Yes,6003520,1,1
86.604,588.38,430517,74.527,65.7,17550,Yes,6004980,0,1
86.604,588.38,431867,74.527,65.7,17550,Yes,6006440,1,1
86.604,588.38,431867,74.527,65.7,18900,Yes,6007900,0,1
86.604,588.38,433217,74.527,65.7,18900,Yes,6009360,1,1
86.604,588.38,433217,74.527,65.7,20250,Yes,6010820,0,1
74.527,65.7,20250,86.604,588.38,434567,Yes,6012280,1,1
86.604,588.38,435917,74.527,65.7,20250,Yes,6013740,0,1
86.604,588.38,437267,74.527,65.7,20250,Yes,6015200,1,1
86.604,588.38,437267,74.527,65.7,21600,Yes,6016660,0,1
86.604,588.38,438617,74.527,65.7,21600,Yes,6018120,1,1
86.604,588.38,438617,74.527,65.7,22950,Yes,6019580,0,1
86.604,588.38,439967,74.527,65.7,22950,Yes,6021040,1,1
86.604,588.38,439967,74.527,65.7,24300,Yes,6022500,0,1
86.604,588.38,441317,74.527,65.7,24300,Yes,6023960,1,1
86.604,588.38,441317,74.527,65.7,25650,Yes,6025420,0,1
86.604,588.38,442667,74.527,65.7,25650,Yes,6026880,1,1
86.604,588.38,442667,74.527,65.7,27000,Yes,6028340,0,1
86.604,588.38,444017,74.527,65.7,27000,Yes,6029800,1,1
86.604,588.38,444017,74.527,65.7,28350,Yes,6031260,0,1
86.604,588.38,445367,74.527,65.7,28350,Yes,6032720,1,1
86.604,588.38,445367,74.527,65.7,29700,Yes,6034180,0,1
86.604,588.38,446717,74.527,65.7,29700,Yes,6035640,1,1
74.527,65.7,31050,86.604,588.38,446717,Yes,6037100,0,1
86.604,588.38,446717,74.527,65.7,32400,Yes,6038560,1,1
86.604,588.38,446717,74.527,65.7,33750,Yes,6040020,0,1
86.604,588.38,448067,74.527,65.7,33750,Yes,6041480,1,1
86.604,588.38,448067,74.527,65.7,35100,Yes,6042940,0,1
86.604,588.38,449417,74.527,65.7,35100,Yes,6044400,1,1
86.604,588.38,449417,74.527,65.7,36450,Yes,6045860,0,1
86.604,588.38,450767,74.527,65.7,36450,Yes,6047320,1,1
86.604,588.38,450767,74.527,65.7,37800,Yes,6048780,0,1
86.604,588.38,452117,74.527,65.7,37800,Yes,6050240,1,1
86.604,588.38,452117,74.527,65.7,39150,Yes,6051700,0,1
86.604,588.38,453467,74.527,65.7,39150,Yes,6053160,1,1
86.604,588.38,453467,74.527,65.7,40500,Yes,6054620,0,1
86.604,588.38,454817,74.527,65.7,40500,Yes,6056080,1,1
74.527,65.7,41850,86.604,588.38,454817,Yes,6057540,0,1
86.604,588.38,454817,74.527,65.7,43200,Yes,6059000,1,1
86.604,588.38,454817,74.527,65.7,44550,Yes,6060460,0,1
86.604,588.38,456167,74.527,65.7,44550,Yes,6061920,1,1
86.604,588.38,456167,74.527,65.7,45900,Yes,6063380,0,1
86.604,588.38,457517,74.527,65.7,45900,Yes,6064840,1,1
86.604,588.38,457517,74.527,65.7,47250,Yes,6066300,0,1
74.527,65.7,47250,86.604,588.38,458867,Yes,6067760,1,1
86.604,588.38,460217,74.527,65.7,47250,Yes,6069220,0,1
86.604,588.38,461567,74.527,65.7,47250,Yes,6070680,1,1
86.604,588.38,461567,74.527,65.7,48600,Yes,6072140,0,1
86.604,588.38,462917,74.527,65.7,48600,Yes,6073600,1,1
86.604,588.38,462917,74.527,65.7,49950,Yes,6075060,0,1
74.527,65.7,49950,86.604,588.38,464267,Yes,6076520,1,1
86.604,588.38,465617,74.527,65.7,49950,Yes,6077980,0,1
86.604,588.38,466967,74.527,65.7,49950,Yes,6079440,1,1
86.604,588.38,466967,74.527,65.7,51300,Yes,6080900,0,1
86.604,588.38,468317,74.527,65.7,51300,Yes,6082360,1,1
86.604,588.38,468317,74.527,65.7,52650,Yes,6083820,0,1
86.604,588.38,469667,74.527,65.7,52650,Yes,6085280,1,1
86.604,588.38,469667,74.527,65.7,54000,Yes,6086740,0,1
86.604,588.38,471017,74.527,65.7,54000,Yes,6088200,1,1
86.604,588.38,471017,74.527,65.7,55350,Yes,6089660,0,1
86.604,588.38,472367,74.527,65.7,55350,Yes,6091120,1,1
86.604,588.38,472367,74.527,65.7,56700,Yes,6092580,0,1
86.604,588.38,473717,74.527,65.7,56700,Yes,6094040,1,1
86.604,588.38,473717,74.527,65.7,58050,Yes,6095500,0,1
86.604,588.38,475067,74.527,65.7,58050,Yes,6096960,1,1
86.604,588.38,475067,74.527,65.7,59400,Yes,6098420,0,1
86.604,588.38,476417,74.527,65.7,59400,Yes,6099880,1,1
86.604,588.38,476417,74.527,65.7,60750,Yes,6101340,0,1
86.604,588.38,477767,74.527,65.7,60750,Yes,6102800,1,1
86.604,588.38,477767,74.527,65.7,62100,Yes,6104260,0,1
86.604,588.38,479117,74.527,65.7,62100,Yes,6105720,1,1
74.527,65.7,63450,86.604,588.38,479117,Yes,6107180,0,1
86.604,588.38,479117,74.527,65.7,64800,Yes,6108640,1,1
120.816,588.38,474971,74.174,65.7,64800,Yes,6483860,0,1
120.802,588.38,472271,74.174,65.7,64800,No,6483860,1,-1
120.802,588.38,472271,74.191,65.7,62100,No,6483860,1,-1
120.802,588.38,472271,74.197,65.7,59400,No,6483860,1,-1
120.801,588.38,469571,74.197,65.7,59400,No,6483860,1,-1
120.801,588.38,469571,74.155,65.7,56700,No,6483860,1,-1
120.818,588.38,466871,74.155,65.7,56700,No,6483860,1,-1
120.818,588.38,466871,74.15,65.7,54000,No,6483860,1,-1
120.818,588.38,466871,74.146,65.7,51300,No,6483860,1,-1
120.83,588.38,464171,74.146,65.7,51300,No,6483860,1,-1
120.83,588.38,464171,74.262,65.7,48600,No,6483860,1,-1
120.83,588.38,464171,74.279,65.7,45900,No,6483860,1,-1
74.202,65.7,43200,120.83,588.38,464171,No,6483860,1,-1
120.822,588.38,461471,74.202,65.7,43200,No,6483860,1,-1
120.822,588.38,461471,74.201,65.7,40500,No,6483860,1,-1
120.822,588.38,461471,74.215,65.7,37800,No,6483860,1,-1
120.802,588.38,458771,74.215,65.7,37800,No,6483860,1,-1
120.802,588.38,458771,74.215,65.7,37800,No,6483860,1,-1
120.802,588.38,458771,74.212,65.7,35100,No,6483860,1,-1
120.802,588.38,458771,74.325,65.7,32400,No,6483860,1,-1
120.381,588.38,456071,74.325,65.7,32400,No,6483860,1,-1
120.381,588.38,456071,74.353,65.7,29700,No,6483860,1,-1
120.381,588.38,456071,74.355,65.7,27000,No,6483860,1,-1
120.788,588.38,453371,74.355,65.7,27000,No,6483860,1,-1
74.4,65.7,24300,120.788,588.38,453371,No,6483860,1,-1
120.788,588.38,453371,74.497,65.7,21600,No,6483860,1,-1
74.527,65.7,18900,120.788,588.38,453371,No,6483860,1,-1
120.804,588.38,450671,74.527,65.7,18900,No,6483860,1,-1
74.614,65.7,16200,120.804,588.38,450671,No,6483860,1,-1
120.804,588.38,450671,74.614,65.7,16200,No,6483860,1,-1
120.804,588.38,450671,74.485,65.7,13500,No,6483860,1,-1
120.804,588.38,447971,74.485,65.7,13500,No,6483860,1,-1
120.804,588.38,447971,74.372,65.7,10800,No,6483860,1,-1
74.28,65.7,8100,120.804,588.38,447971,No,6483860,1,-1
120.826,588.38,445271,74.28,65.7,8100,No,6483860,1,-1
74.235,65.7,5400,120.826,588.38,445271,No,6483860,1,-1
74.206,65.7,2700,120.826,588.38,445271,No,6483860,1,-1
120.826,588.38,445271,74.298,65.7,0,No,6483860,1,-1
120.809,588.38,442571,74.298,65.7,0,No,6483860,1,-1
120.823,588.38,439871,74.298,65.7,0,No,6483860,1,-1
120.868,588.38,437171,74.298,65.7,0,No,6483860,1,-1
120.827,588.38,434471,74.298,65.7,0,No,6483860,1,-1
120.811,588.38,431771,74.298,65.7,0,No,6483860,1,-1
120.752,588.38,429071,74.298,65.7,0,No,6483860,1,-1
120.684,588.38,426371,74.298,65.7,0,No,6483860,1,-1
120.708,588.38,423671,74.298,65.7,0,No,6483860,1,-1
120.798,588.38,420971,74.298,65.7,0,No,6483860,1,-1
120.852,588.38,418271,74.298,65.7,0,No,6483860,1,-1
120.803,588.38,415571,74.298,65.7,0,No,6483860,1,-1
120.806,588.38,412871,74.298,65.7,0,No,6483860,1,-1
120.824,588.38,410171,74.298,65.7,0,No,6483860,1,-1
120.797,588.38,407633,74.298,65.7,0,No,6483860,1,-1
120.797,588.38,407633,74.298,65.7,0,No,6483860,1,-1
120.797,588.38,407633,74.298,65.7,0,Yes,6485320,1,1
120.797,588.38,407633,74.298,65.7,0,Yes,6486780,0,1
86.566,588.38,406254,74.298,65.7,0,No,6486780,1,-1
86.531,588.38,403554,74.298,65.7,0,No,6486780,1,-1
86.531,588.38,403554,74.298,65.7,0,No,6486780,1,-1
86.531,588.38,403554,74.298,65.7,1350,Yes,6488240,1,1
86.531,588.38,403554,74.298,65.7,2700,Yes,6489700,0,1
86.531,588.38,404904,74.298,65.7,2700,Yes,6491160,1,1
86.531,588.38,404904,74.298,65.7,4050,Yes,6492620,0,1
86.531,588.38,406254,74.298,65.7,4050,Yes,6494080,1,1
86.531,588.38,406254,74.298,65.7,5400,Yes,6495540,0,1
86.531,588.38,407604,74.298,65.7,5400,Yes,6497000,1,1
86.531,588.38,407604,74.298,65.7,6750,Yes,6498460,0,1
86.531,588.38,408954,74.298,65.7,6750,Yes,6499920,1,1
86.531,588.38,408954,74.298,65.7,8100,Yes,6501380,0,1
86.531,588.38,410304,74.298,65.7,8100,Yes,6502840,1,1
86.531,588.38,410304,74.298,65.7,9450,Yes,6504300,0,1
86.531,588.38,411654,74.298,65.7,9450,Yes,6505760,1,1
74.298,65.7,10800,86.531,588.38,411654,Yes,6507220,0,1
86.531,588.38,411654,74.298,65.7,12150,Yes,6508680,1,1
86.531,588.38,411654,74.298,65.7,13500,Yes,6510140,0,1
86.531,588.38,413004,74.298,65.7,13500,Yes,6511600,1,1
86.531,588.38,413004,74.298,65.7,14850,Yes,6513060,0,1
86.531,588.38,414354,74.298,65.7,14850,Yes,6514520,1,1
86.531,588.38,414354,74.298,65.7,16200,Yes,6515980,0,1
86.531,588.38,415704,74.298,65.7,16200,Yes,6517440,1,1
74.298,65.7,17550,86.531,588.38,415704,Yes,6518900,0,1
74.298,65.7,18900,86.531,588.38,415704,Yes,6520360,1,1
86.531,588.38,417054,74.298,65.7,18900,Yes,6521820,0,1
86.531,588.38,418404,74.298,65.7,18900,Yes,6523280,1,1
86.531,588.38,418404,74.298,65.7,20250,Yes,6524740,0,1
74.298,65.7,20250,86.531,588.38,419754,Yes,6526200,1,1
86.531,588.38,421104,74.298,65.7,20250,Yes,6527660,0,1
86.531,588.38,422454,74.298,65.7,20250,Yes,6529120,1,1
74.298,65.7,21600,86.531,588.38,422454,Yes,6530580,0,1
74.298,65.7,22950,86.531,588.38,422454,Yes,6532040,1,1
74.298,65.7,22950,86.531,588.38,423804,Yes,6533500,0,1
86.531,588.38,423804,74.298,65.7,24300,Yes,6534960,1,1
86.531,588.38,423804,74.298,65.7,25650,Yes,6536420,0,1
86.531,588.38,425154,74.298,65.7,25650,Yes,6537880,1,1
86.531,588.38,425154,74.298,65.7,27000,Yes,6539340,0,1
86.531,588.38,426504,74.298,65.7,27000,Yes,6540800,1,1
86.531,588.38,426504,74.298,65.7,28350,Yes,6542260,0,1
86.531,588.38,427854,74.298,65.7,28350,Yes,6543720,1,1
86.531,588.38,427854,74.298,65.7,29700,Yes,6545180,0,1
86.531,588.38,429204,74.298,65.7,29700,Yes,6546640,1,1
86.531,588.38,429204,74.298,65.7,31050,Yes,6548100,0,1
86.531,588.38,430554,74.298,65.7,31050,Yes,6549560,1,1
74.298,65.7,32400,86.531,588.38,430554,Yes,6551020,0,1
86.531,588.38,430554,74.298,65.7,33750,Yes,6552480,1,1
86.531,588.38,430554,74.298,65.7,35100,Yes,6553940,0,1
86.531,588.38,431904,74.298,65.7,35100,Yes,6555400,1,1
74.298,65.7,36450,86.531,588.38,431904,Yes,6556860,0,1
86.531,588.38,431904,74.298,65.7,37800,Yes,6558320,1,1
86.531,588.38,431904,74.298,65.7,39150,Yes,6559780,0,1
86.531,588.38,433254,74.298,65.7,39150,Yes,6561240,1,1
86.531,588.38,433254,74.298,65.7,40500,Yes,6562700,0,1
86.531,588.38,434604,74.298,65.7,40500,Yes,6564160,1,1
86.531,588.38,434604,74.298,65.7,41850,Yes,6565620,0,1
86.531,588.38,435954,74.298,65.7,41850,Yes,6567080,1,1
86.531,588.38,435954,74.298,65.7,43200,Yes,6568540,0,1
86.531,588.38,437304,74.298,65.7,43200,Yes,6570000,1,1
86.531,588.38,437304,74.298,65.7,44550,Yes,6571460,0,1
86.531,588.38,438654,74.298,65.7,44550,Yes,6572920,1,1
86.531,588.38,438654,74.298,65.7,45900,Yes,6574380,0,1
74.298,65.7,45900,86.531,588.38,440004,Yes,6575840,1,1
86.531,588.38,441354,74.298,65.7,45900,Yes,6577300,0,1
86.531,588.38,442704,74.298,65.7,45900,Yes,6578760,1,1
86.531,588.38,442704,74.298,65.7,47250,Yes,6580220,0,1
86.531,588.38,444054,74.298,65.7,47250,Yes,6581680,1,1
86.531,588.38,444054,74.298,65.7,48600,Yes,6583140,0,1
74.298,65.7,48600,86.531,588.38,445404,Yes,6584600,1,1
74.298,65.7,48600,86.531,588.38,446754,Yes,6586060,0,1
86.531,588.38,446754,74.298,65.7,49950,Yes,6587520,1,1
86.531,588.38,446754,74.298,65.7,51300,Yes,6588980,0,1
86.531,588.38,448104,74.298,65.7,51300,Yes,6590440,1,1
86.531,588.38,448104,74.298,65.7,52650,Yes,6591900,0,1
86.531,588.38,449454,74.298,65.7,52650,Yes,6593360,1,1
74.298,65.7,54000,86.531,588.38,449454,Yes,6594820,0,1
86.531,588.38,449454,74.298,65.7,55350,Yes,6596280,1,1
86.531,588.38,449454,74.298,65.7,56700,Yes,6597740,0,1
86.531,588.38,450804,74.298,65.7,56700,Yes,6599200,1,1
86.531,588.38,450804,74.298,65.7,58050,Yes,6600660,0,1
86.531,588.38,452154,74.298,65.7,58050,Yes,6602120,1,1
86.531,588.38,452154,74.298,65.7,59400,Yes,6603580,0,1
74.298,65.7,59400,86.531,588.38,453504,Yes,6605040,1,1
86.531,588.38,454854,74.298,65.7,59400,Yes,6606500,0,1
86.531,588.38,456204,74.298,65.7,59400,Yes,6607960,1,1
86.531,588.38,456204,74.298,65.7,60750,Yes,6609420,0,1
86.531,588.38,457554,74.298,65.7,60750,Yes,6610880,1,1
86.531,588.38,457554,74.298,65.7,62100,Yes,6612340,0,1
86.531,588.38,458904,74.298,65.7,62100,Yes,6613800,1,1
86.531,588.38,458904,74.298,65.7,63450,Yes,6615260,0,1
